x1,x2,x3,x4,x5
-1.8763441852974412,0.03384964880618764,-2.0829502093028105,-2.1720034784002293,-1.740196357660105
-5.3556144119624935,-3.588805094456595,-2.4728391336414344,-2.172312207227452,-1.740196357660105
-5.34386877470569,-3.588805094456595,-2.2680499897732465,-2.172018938471044,-1.740196357660105
-1.4412651418788271,-1.6339377178256167,-2.2622207011701465,-2.1721049137246076,-1.740196357660105
-1.4296330182427683,-1.6339377178256167,-2.1532657312314836,-2.172004871556242,-1.740196357660105
-1.4125155202569528,0.03384964880618764,-1.9113323111764982,-2.1719176900754076,-1.740196357660105
-1.4096998954414797,-1.6339377178256167,-2.06660495249229,-2.1720474402119327,-1.740196357660105
-1.421309868085172,-1.6339377178256167,-2.377601869118705,-2.1719853873046633,-1.740196357660105
-1.4235343151161681,-3.588805094456595,-0.3931008330465243,-0.29482705194177106,-0.898736395092858
-1.4262325137730338,-1.6339377178256167,-0.3915497716615815,-0.2947390223725964,-0.898736395092858
-1.433074440246901,0.03384964880618764,-0.15157734373275863,-0.29476112385082104,-0.898736395092858
-1.4490515746873196,0.03384964880618764,-0.23307703807619315,-0.29476784830400865,-0.898736395092858
-1.4681809180455188,-1.6339377178256167,-0.45048623585953695,-0.2949240205709601,-0.898736395092858
2.2934448705393065,2.158152424464694,0.027664026534770812,-0.2947785882208766,-0.898736395092858
-1.559120074974955,0.03384964880618764,-0.27786123810282737,-0.29475917907261123,-0.898736395092858
-1.575555767817854,0.03384964880618764,-0.313611206396518,-0.29482052205574455,-0.898736395092858
-1.5972780740788364,-1.6339377178256167,-0.4133044196080027,-0.2947505195270089,-0.898736395092858
-1.6115626776993583,-1.6339377178256167,-0.3014280795774376,-0.2948156274613566,-0.898736395092858
-1.6175135693259246,-1.6339377178256167,-0.3763595626222227,-0.2947789994456504,-0.898736395092858
-1.6159877640578462,0.03384964880618764,-0.26674052115758606,-0.294843376939114,-0.898736395092858
2.401670002995425,2.158152424464694,2.1746067188252995,2.043667435960033,2.0820310797709496
2.3976585235783086,4.051231178201828,2.2532683587963076,2.0433850393526596,2.0820310797709496
2.383150099758152,2.158152424464694,1.9265319933006297,2.043364804265179,2.0820310797709496
2.3783920913193395,2.158152424464694,1.9783013853639817,2.0432378321207434,2.0820310797709496
0.6832135421076404,0.03384964880618764,1.9281284555920424,2.0433924712760105,2.0820310797709496
1.0685023735608197,2.158152424464694,1.965577135132937,2.043362145105237,2.0820310797709496
1.0478695539494571,2.158152424464694,2.11518343524604,2.0434324571233136,2.0820310797709496
1.0107340889532126,2.158152424464694,2.0822938922426357,2.0435718663917943,2.0820310797709496
0.9917447730459942,2.158152424464694,2.0600967441814793,2.0438088191993393,2.0820310797709496
0.9813194992112195,2.158152424464694,2.026657746923523,2.0434309117122216,2.0820310797709496
0.9692472666258292,0.03384964880618764,1.9438583171901245,2.0434038761534428,2.0820310797709496
0.9590633776576367,2.158152424464694,2.0607963020308637,2.0435081516228304,2.0820310797709496
2.910954995744901,4.051231178201828,4.0123979754758095,4.087570612957733,3.876671786443698
2.9028702709190894,6.10465156351862,4.193973085824902,4.087604633528813,3.876671786443698
2.8624437811068604,4.051231178201828,4.135719869532911,4.087604004717149,3.876671786443698
2.8323220274114473,2.158152424464694,4.009183859634991,4.087358912558266,3.876671786443698
2.818092035606117,4.051231178201828,4.098881900622577,4.0874969291208965,3.876671786443698
2.800073288740612,4.051231178201828,4.084870569014928,4.087413160369998,3.876671786443698
2.7827192930482916,4.051231178201828,4.214367124837691,4.087584965169437,3.876671786443698
2.755903280064396,2.158152424464694,3.8762290860611466,4.087443007377876,3.876671786443698
2.7293830958656864,2.158152424464694,3.9153830473445117,4.087416652384981,3.876671786443698
2.6970718052253417,4.051231178201828,4.203823414516399,4.087583677050475,3.876671786443698
5.636746370992946,6.10465156351862,4.212475400770629,4.087619182791857,3.876671786443698
5.63364623958164,4.051231178201828,4.093270383582413,4.087780489343164,3.876671786443698
5.641047437368073,6.10465156351862,6.298164286568875,6.3602990646287925,6.130965181709552
5.646758821872278,6.10465156351862,6.307243329248153,6.360340649331376,6.13096518170955
5.649032581613232,6.10465156351862,6.25451601952588,6.3602910297638955,6.130965181709552
7.893686081260076,6.10465156351862,6.447708467126824,6.360293348289629,6.130965181709553
7.869066233931824,6.10465156351862,6.282260946586249,6.360271900480057,6.130965181709553
7.837039093026347,6.10465156351862,6.5124130843433585,6.3603436565909215,6.130965181709553
7.799081262996694,6.10465156351862,6.5690780218922065,6.360348318870046,6.130965181709553
7.751149319759974,6.10465156351862,6.375039137186359,6.36032968659581,6.130965181709552
7.7218954133617554,6.10465156351862,6.256436769947849,6.360322549872607,6.130965181709553
7.701246410487782,6.10465156351862,6.284117221958459,6.360264947673569,6.130965181709553
7.693801240853195,8.689341259066316,6.3565958465540415,6.360313049951633,6.130965181709551
7.685636338649472,6.10465156351862,6.379991437872068,6.360355539622546,6.130965181709552
-3.75408378989368,-3.588805094456595,-3.6457061442032255,-3.6256215138829186,-3.894364920420672
-3.756334218372836,-3.588805094456595,-3.673467971111612,-3.6258285922556728,-3.894364920420672
-3.755029842167021,-3.588805094456595,-3.6986133505871392,-3.6258636922412553,-3.894364920420672
-3.7511740554339488,-3.588805094456595,-3.6845212392293094,-3.6258527795486986,-3.894364920420672
-3.7481032775479104,-3.588805094456595,-3.585463960542461,-3.6257833260511783,-3.894364920420672
-3.7478333328846656,-3.588805094456595,-3.625723234076643,-3.6258638762475814,-3.894364920420672
-3.752629950947173,-3.588805094456595,-3.6335227458499584,-3.625737888587116,-3.894364920420672
-3.763570618230119,-3.588805094456595,-3.8585507873964864,-3.625866122474688,-3.894364920420672
-1.799863381541485,-3.588805094456595,-3.429755739546878,-3.625772042487494,-3.894364920420672
-1.8207670597948875,-3.588805094456595,-3.4339614049522806,-3.625768477795977,-3.894364920420672
-1.864961711430453,-3.588805094456595,-3.481152062303633,-3.6257836780173855,-3.894364920420672
-1.8929567071136264,-3.588805094456595,-3.764556220308229,-3.625831019855115,-3.894364920420672
-1.8959802279535245,-3.588805094456595,-2.206679968258795,-2.1719480447601933,-2.606074520990083
-0.638721565938267,0.03384964880618764,-2.012737107697539,-2.1719323651344076,-2.606074520990083
-1.8904635275398058,-3.588805094456595,-2.116894253057106,-2.1718117476624035,-2.606074520990083
-1.8892058094208954,-3.588805094456595,-2.134381226604194,-2.1719794370732717,-2.606074520990083
-1.8881523767810637,-3.588805094456595,-2.0829502093028105,-2.171954763760896,-2.606074520990083
-4.522872604855429,-3.588805094456595,-2.4728391336414344,-2.172263495118782,-2.606074520990083
-1.4592567332555564,-1.6339377178256167,-2.2680499897732465,-2.1719702239322025,-2.606074520990083
-1.4526438821746763,-3.588805094456595,-2.2622207011701465,-2.1720561998760095,-2.606074520990083
-1.4321064174215932,-3.588805094456595,-2.1532657312314836,-2.1719561569161177,-2.606074520990083
-1.4043314653257102,0.03384964880618764,-1.9113323111764982,-2.171868974791855,-2.606074520990083
-1.3959171345174084,-1.6339377178256167,-2.06660495249229,-2.1719987259023856,-2.606074520990083
-4.462410840102079,-3.588805094456595,-2.377601869118705,-2.171936672485753,-2.606074520990083
-1.383377543615871,2.158152424464694,-0.3931008330465243,-0.2947679437622842,0.303999711541021
-1.4059114562726334,0.03384964880618764,-0.3915497716615815,-0.2946799142298519,0.303999711541021
-1.417034502900109,0.03384964880618764,-0.15157734373275863,-0.2947020156606034,0.303999711541021
-1.432310218590436,0.03384964880618764,-0.23307703807619315,-0.2947087401252433,0.303999711541021
-1.4460205226286653,0.03384964880618764,-0.45048623585953695,-0.2948649126731314,0.303999711541021
2.3020515766098426,2.158152424464694,0.027664026534770812,-0.29471948006413756,0.303999711541021
-1.5549811039435573,0.03384964880618764,-0.27786123810282737,-0.2947000708853808,0.303999711541021
-1.5637084023407588,0.03384964880618764,-0.313611206396518,-0.2947614138233219,0.303999711541021
-1.5764976461580889,0.03384964880618764,-0.4133044196080027,-0.2946914113611058,0.303999711541021
-1.5857539052799707,2.158152424464694,-0.3014280795774376,-0.29475651925978247,0.303999711541021
-1.595437409199907,0.03384964880618764,-0.3763595626222227,-0.2947198912531006,0.303999711541021
-1.5973733796141627,0.03384964880618764,-0.26674052115758606,-0.2947842687758401,0.303999711541021
2.4014167093481484,2.158152424464694,2.1746067188252995,2.04371475922783,1.9979631812706518
2.3968136801832567,2.158152424464694,2.2532683587963076,2.0434323625941127,1.9979631812706518
2.384497051112266,2.158152424464694,1.9265319933006297,2.0434121275484096,1.9979631812706518
2.372616620703637,0.03384964880618764,1.9783013853639817,2.0432851557440967,1.9979631812706518
2.370572698051995,2.158152424464694,1.9281284555920424,2.0434397945321465,1.9979631812706518
0.03436680761512223,0.03384964880618764,1.965577135132937,2.0434094683796586,1.9979631812706518
1.0465023310446546,2.158152424464694,2.11518343524604,2.043479780343833,1.9979631812706518
1.0341885247761833,2.158152424464694,2.0822938922426357,2.043619189616499,1.9979631812706518
1.013134364251035,2.158152424464694,2.0600967441814793,2.0438561425814514,1.9979631812706518
0.9947240769327081,2.158152424464694,2.026657746923523,2.0434782349029232,1.9979631812706518
0.9869545624289595,2.158152424464694,1.9438583171901245,2.043451199390755,1.9979631812706518
2.9810077824550367,2.158152424464694,2.0607963020308637,2.0435554748258467,1.9979631812706518
2.9375097871977394,4.051231178201828,4.0123979754758095,4.087620096219521,4.297322951403345
2.9114419125002984,4.051231178201828,4.193973085824902,4.087654116671541,4.297322951403345
2.8809565480131405,4.051231178201828,4.135719869532911,4.087653487924031,4.297322951403345
2.8568169597919724,4.051231178201828,4.009183859634991,4.0874083956993355,4.297322951403345
2.8434080206323213,4.051231178201828,4.098881900622577,4.087546412367946,4.297322951403345
2.830469427577552,4.051231178201828,4.084870569014928,4.087462643548231,4.297322951403345
2.804675185203462,6.10465156351862,4.214367124837691,4.087634448378136,4.297322951403345
2.7742891142274893,4.051231178201828,3.8762290860611466,4.087492490647055,4.297322951403345
2.757528996168214,4.051231178201828,3.9153830473445117,4.087466135606231,4.297322951403345
5.645213385690654,6.10465156351862,4.203823414516399,4.08763316024837,4.297322951403345
5.637026951420829,4.051231178201828,4.212475400770629,4.087668665912781,4.297322951403345
5.637920004082454,4.051231178201828,4.093270383582413,4.087829972055829,4.297322951403345
5.6468168626896915,6.10465156351862,6.298164286568875,6.360337577597751,6.588620660154239
5.650512377210345,6.10465156351862,6.307243329248153,6.360379162099592,6.588620660154239
5.649757253123749,6.10465156351862,6.25451601952588,6.360329542771641,6.588620660154239
7.926360673670979,6.10465156351862,6.447708467126824,6.360331861286182,6.58862066015424
7.893806918573541,6.10465156351862,6.282260946586249,6.3603104135801445,6.58862066015424
7.861726071005931,8.689341259066316,6.5124130843433585,6.3603821693446205,6.588620660154239
7.818637154643546,8.689341259066316,6.5690780218922065,6.3603868316012395,6.588620660154239
7.7722194191004315,6.10465156351862,6.375039137186359,6.360368199416946,6.588620660154239
7.7363291616098255,6.10465156351862,6.256436769947849,6.360361062728195,6.588620660154239
7.711263732112608,6.10465156351862,6.284117221958459,6.360303460807221,6.588620660154239
7.695146694116678,6.10465156351862,6.3565958465540415,6.36035156285308,6.5886206601542385
7.691807078351317,6.10465156351862,6.379991437872068,6.360394052318883,6.588620660154239
-1.4947168219542875,-1.6339377178256167,-2.0661771394461654,-2.188575359951812,-2.328333157932727
-1.504707893544394,-3.588805094456595,-2.1496946026452606,-2.188862924481159,-2.328333157932727
-1.5129438191700524,-1.6339377178256167,-2.2480785359092903,-2.188911666948568,-2.328333157932727
-3.7453686190349043,-3.588805094456595,-2.212972045842672,-2.188896512766816,-2.328333157932727
-3.7463928958757418,-3.588805094456595,-2.2779377134719776,-2.1888000644411765,-2.328333157932727
-3.747279521177317,-3.588805094456595,-2.2728674076458524,-2.1889119224735296,-2.328333157932727
-3.7473373484014703,-3.588805094456595,-2.2166865283567163,-2.188736966577346,-2.328333157932727
-1.713280293153024,-1.6339377178256167,-2.176060757231776,-2.1889150417526277,-2.328333157932727
-1.74829645171854,-1.6339377178256167,-2.0769728905856195,-2.1887843952400075,-2.328333157932727
-1.7718939317144498,-3.588805094456595,-2.3511999023725823,-2.188779445042535,-2.328333157932727
1.9668428406801957,0.03384964880618764,-2.0035960197763556,-2.188800553207798,-2.328333157932727
1.9898388083835414,-1.6339377178256167,-2.2160785329891963,-2.188866295627465,-2.328333157932727
2.0468217781979283,0.03384964880618764,-0.17282020659430908,-0.16990247164082348,-0.20750760051671505
2.0830880236795783,0.03384964880618764,-0.13644306952438598,-0.1698830316362357,-0.20750760051671505
2.108572937952958,0.03384964880618764,-0.010993712108802912,-0.1697248800640491,-0.20750760051671505
2.1274589038895866,2.158152424464694,-0.02902396517459645,-0.16994625354388743,-0.20750760051671505
2.136630520431463,0.03384964880618764,-0.0592443498116394,-0.16991292914324016,-0.20750760051671505
-1.032773989640838,-1.6339377178256167,-0.3424779776920896,-0.17033538036012502,-0.20750760051671505
-1.0312442919679803,-1.6339377178256167,-0.2976224665768295,-0.16993284623297172,-0.20750760051671505
-1.0282382647354378,0.03384964880618764,-0.3417321751499049,-0.17004980694243454,-0.20750760051671505
1.7524284481107886,2.158152424464694,-0.03967997039529337,-0.1699142593424695,-0.20750760051671505
-1.386842556929231,-1.6339377178256167,-0.1302240349579384,-0.1697983234397701,-0.20750760051671505
-1.3703155247381706,0.03384964880618764,-0.27653280428739513,-0.16997164223811737,-0.20750760051671505
-1.3519525169450664,0.03384964880618764,-0.19731795039672825,-0.16988669807557197,-0.20750760051671505
-1.3501253515780933,0.03384964880618764,1.9398938836155828,2.163121923579106,2.3211830234231305
2.349832197254702,2.158152424464694,2.2584763555413305,2.163208256600888,2.3211830234231305
2.345892957960901,2.158152424464694,2.3243166841310523,2.1631882648373146,2.3211830234231305
2.3364140687876396,2.158152424464694,2.2047444447684104,2.1631810422724027,2.3211830234231305
2.321939589155357,2.158152424464694,2.1005733175506527,2.1630126429309153,2.3211830234231305
2.3153112893636427,2.158152424464694,2.076640073512974,2.163169342362276,2.3211830234231305
2.3243441030278236,2.158152424464694,2.188229115564303,2.1631900763628793,2.3211830234231305
2.330916440771091,2.158152424464694,2.168378472370861,2.163130777934729,2.3211830234231305
2.3386526188172483,2.158152424464694,2.2213041389773216,2.1631977892567775,2.3211830234231305
2.345038622436724,4.051231178201828,2.210984853545919,2.1631343101245757,2.3211830234231305
2.3465761458649705,2.158152424464694,2.0728736136627095,2.1631705079601695,2.3211830234231305
2.355086807520996,2.158152424464694,2.195334529399028,2.163104899527095,2.3211830234231305
6.295815429079567,6.10465156351862,4.1551833110776375,3.9807216179759064,4.082245466209583
2.396710438202988,2.158152424464694,3.7708368537446213,3.980437867810859,4.082245466209583
2.395336043026668,2.158152424464694,3.8372554185767713,3.9804194713976364,4.082245466209583
4.073025408202044,4.051231178201828,4.077534678391391,3.980307493650277,4.082245466209583
4.072305841034078,6.10465156351862,3.9855331855430975,3.9804459555315646,4.082245466209583
4.067458122133129,4.051231178201828,3.819232731660233,3.980416419972042,4.082245466209583
4.0713698177921485,4.051231178201828,4.1144852211774126,3.980484388722541,4.082245466209583
1.0511201078445938,2.158152424464694,3.8665339087169555,3.9806240752126696,4.082245466209583
6.484206607799306,6.10465156351862,4.295977073832359,3.9808681617941337,4.082245466209583
3.045239126091505,4.051231178201828,3.8448897495224545,3.9804815204996364,4.082245466209583
3.0407935231969896,4.051231178201828,3.9415348140985937,3.9804565333943676,4.082245466209583
3.025935735786536,4.051231178201828,4.055693687862145,3.9805593571014857,4.082245466209583
6.492583222289954,8.689341259066316,6.324322954482583,6.121722311623378,6.346582320013359
6.483948153558522,6.10465156351862,6.23478097795058,6.121750847283973,6.346582320013359
6.472207607247586,6.10465156351862,6.225682880933596,6.12175315789194,6.346582320013359
6.461846841774815,6.10465156351862,5.965999264055951,6.121505272930751,6.346582320013359
2.8572444678077464,4.051231178201828,5.991615917221785,6.121648019361728,6.346582320013359
2.85528989524244,6.10465156351862,6.066744593395835,6.121561174117032,6.346582320013359
7.51296878648629,8.689341259066316,6.219793443104066,6.121734218921213,6.346582320013359
7.509954851665826,6.10465156351862,6.094704644996566,6.121595160230165,6.346582320013359
5.643727350936116,4.051231178201828,5.993449705550096,6.1215666334464105,6.346582320013359
5.647432330785084,6.10465156351862,6.069575562109275,6.121732437059019,6.346582320013359
5.6471906411945465,6.10465156351862,6.066382899950373,6.1217643845455285,6.346582320013359
5.650012168452898,6.10465156351862,6.21363891634887,6.121906842671377,6.346582320013359
8.22396145268134,8.689341259066316,8.119564495739143,7.889844422933237,7.878797923210004
8.187006874471642,8.689341259066316,8.148620125318676,7.889876773991669,7.878797923210002
8.110987191065409,8.689341259066316,7.929664610888502,7.8898381721638975,7.878797923210004
8.00478082814573,6.10465156351862,7.754435600915094,7.88983997587432,7.878797923210005
7.940982921277908,6.10465156351862,7.768352106026294,7.889823290427564,7.878797923210005
7.890258453271283,8.689341259066316,7.983528698774933,7.889879113506526,7.878797923210004
7.835806067473312,6.10465156351862,7.8371690254133375,7.8898827405533725,7.878797923210004
7.792747664736586,8.689341259066316,7.776170734721708,7.889868245468518,7.878797923210004
7.7571754804372555,8.689341259066316,7.905708940757144,7.889862693413674,7.878797923210004
7.725517889301206,6.10465156351862,7.7706739298409335,7.889817881451789,7.878797923210004
7.710470985916149,6.10465156351862,7.851005623753394,7.889855302895539,7.878797923210002
7.704640454044917,8.689341259066316,7.836720859695013,7.889888357979288,7.878797923210004
-1.4859808464603257,-1.6339377178256167,-2.0661771394461654,-2.1886065546746174,-2.051036183979983
-1.4954262393121784,-1.6339377178256167,-2.1496946026452606,-2.188894117508237,-2.051036183979983
-1.513294849918401,-3.588805094456595,-2.2480785359092903,-2.188942859688217,-2.051036183979983
-1.5332783917148418,-1.6339377178256167,-2.212972045842672,-2.188927705595827,-2.051036183979983
-1.5649194125638857,-1.6339377178256167,-2.2779377134719776,-2.18883125783893,-2.051036183979983
-1.5978960366494424,-1.6339377178256167,-2.2728674076458524,-2.1889431152116727,-2.051036183979983
-1.6323179984427376,-1.6339377178256167,-2.2166865283567163,-2.1887681603471796,-2.051036183979983
-1.6789935311374269,-3.588805094456595,-2.176060757231776,-2.1889462344723767,-2.051036183979983
-1.7096174410525988,-1.6339377178256167,-2.0769728905856195,-2.188815588730161,-2.051036183979983
-1.7333818670293841,-3.588805094456595,-2.3511999023725823,-2.1888106385618795,-2.051036183979983
-1.7299041275810831,-1.6339377178256167,-2.0035960197763556,-2.1888317466026694,-2.051036183979983
-1.735933740481083,-3.588805094456595,-2.2160785329891963,-2.1888974886346633,-2.051036183979983
2.094328775800963,0.03384964880618764,-0.17282020659430908,-0.16994557005190933,-0.12627127787833492
2.1092480797424544,0.03384964880618764,-0.13644306952438598,-0.1699261301121951,-0.12627127787833492
2.132680602641442,2.158152424464694,-0.010993712108802912,-0.1697679792733205,-0.12627127787833492
2.148013429637703,0.03384964880618764,-0.02902396517459645,-0.169989351692785,-0.12627127787833492
2.1615211747776666,0.03384964880618764,-0.0592443498116394,-0.1699560274686307,-0.12627127787833492
-1.029443138319796,0.03384964880618764,-0.3424779776920896,-0.17037847632819592,-0.12627127787833492
-1.027529352722332,0.03384964880618764,-0.2976224665768295,-0.1699759444740056,-0.12627127787833492
-1.0289811741201838,-1.6339377178256167,-0.3417321751499049,-0.17009290454561862,-0.12627127787833492
-1.0239691304486922,0.03384964880618764,-0.03967997039529337,-0.16995735767290338,-0.12627127787833492
2.3631966061199967,2.158152424464694,-0.1302240349579384,-0.16984142234444785,-0.12627127787833492
-1.3550225322956908,-1.6339377178256167,-0.27653280428739513,-0.17001474026709154,-0.12627127787833492
-1.3424295905140824,0.03384964880618764,-0.19731795039672825,-0.16992979657927093,-0.12627127787833492
-1.3337680359311792,2.158152424464694,1.9398938836155828,2.1630709045009056,2.0100515399834853
2.3528426579395996,2.158152424464694,2.2584763555413305,2.1631572375464794,2.0100515399834853
2.349021310213853,4.051231178201828,2.3243166841310523,2.163137245748092,2.0100515399834853
2.334936344422604,2.158152424464694,2.2047444447684104,2.1631300231921142,2.0100515399834853
2.324286420025448,2.158152424464694,2.1005733175506527,2.1629616240694056,2.0100515399834853
2.316562280492306,2.158152424464694,2.076640073512974,2.1631183232990745,2.0100515399834853
2.3200253555107544,2.158152424464694,2.188229115564303,2.1631390572758233,2.0100515399834853
2.32611701292157,2.158152424464694,2.168378472370861,2.163079758816323,2.0100515399834853
2.3337378248810214,2.158152424464694,2.2213041389773216,2.1631467701854183,2.0100515399834853
2.339134712879148,2.158152424464694,2.210984853545919,2.163083291029212,2.0100515399834853
2.3471803705073024,2.158152424464694,2.0728736136627095,2.1631194888699827,2.0100515399834853
2.3628874586590416,2.158152424464694,2.195334529399028,2.1630538804618458,2.0100515399834853
2.387149285476588,4.051231178201828,4.1551833110776375,3.9806793814592965,3.878407819982152
2.397546928816612,2.158152424464694,3.7708368537446213,3.9803956311747726,3.878407819982152
2.4026749232535063,4.051231178201828,3.8372554185767713,3.9803772347246387,3.878407819982152
4.073159311148071,6.10465156351862,4.077534678391391,3.980265256695036,3.878407819982152
4.063948473539708,2.158152424464694,3.9855331855430975,3.980403718889539,3.878407819982152
4.0599959263577565,2.158152424464694,3.819232731660233,3.9803741833034785,3.878407819982152
4.068479803504987,4.051231178201828,4.1144852211774126,3.98044215212298,3.878407819982152
4.066437510585654,4.051231178201828,3.8665339087169555,3.980581838677817,3.878407819982152
6.489623310479761,6.10465156351862,4.295977073832359,3.9808259252716836,3.878407819982152
3.045723676282446,2.158152424464694,3.8448897495224545,3.980439283918687,3.878407819982152
3.047715533823296,4.051231178201828,3.9415348140985937,3.9804142967700797,3.878407819982152
3.0459235216527203,4.051231178201828,4.055693687862145,3.9805171205498984,3.878407819982152
6.485166381970059,6.10465156351862,6.324322954482583,6.121679661241323,5.90391583261738
6.480103646623362,6.10465156351862,6.23478097795058,6.121708197007206,5.90391583261738
6.4717209880469095,6.10465156351862,6.225682880933596,6.121710507568394,5.90391583261738
6.45642837715542,4.051231178201828,5.965999264055951,6.121462622517019,5.90391583261738
5.685054438647989,6.10465156351862,5.991615917221785,6.1216053689489085,5.90391583261738
5.6792517229063515,6.10465156351862,6.066744593395835,6.121518523706908,5.90391583261738
5.665506820927071,6.10465156351862,6.219793443104066,6.121691568585644,5.90391583261738
5.652337172863242,4.051231178201828,6.094704644996566,6.121552509771012,5.90391583261738
5.648660456826302,6.10465156351862,5.993449705550096,6.121523983007123,5.90391583261738
5.647187174988309,6.10465156351862,6.069575562109275,6.121689786730545,5.90391583261738
5.648628093028838,6.10465156351862,6.066382899950373,6.12172173429272,5.90391583261738
5.654322701223667,6.10465156351862,6.21363891634887,6.12186419280471,5.90391583261738
8.248977847636096,8.689341259066316,8.119564495739143,7.88981098921367,7.904825777025801
8.206787830150374,8.689341259066316,8.148620125318676,7.889843340440756,7.904825777025798
8.137422829188113,8.689341259066316,7.929664610888502,7.889804738411746,7.904825777025799
8.054853624686388,8.689341259066316,7.754435600915094,7.889806542131572,7.904825777025801
7.987137160072856,8.689341259066316,7.768352106026294,7.88978985659783,7.9048257770258
7.907159110425694,8.689341259066316,7.983528698774933,7.889845679967808,7.9048257770258
7.8486540288402376,8.689341259066316,7.8371690254133375,7.889849307033562,7.9048257770258
7.805702882755138,6.10465156351862,7.776170734721708,7.889834811873143,7.904825777025799
7.7670892029827705,8.689341259066316,7.905708940757144,7.889829259789354,7.9048257770258
7.7409421238921166,8.689341259066316,7.7706739298409335,7.889784447593858,7.9048257770258
7.723747493944732,8.689341259066316,7.851005623753394,7.889821869232692,7.904825777025798
7.713916494489204,8.689341259066316,7.836720859695013,7.8898549244887635,7.904825777025799
-1.467348621920874,0.03384964880618764,-0.18686617424385604,-0.43218601682322355,-0.615936268994135
-1.479668175824721,0.03384964880618764,-0.39059349776010305,-0.4325533246613242,-0.615936268994135
-1.4986366519485756,0.03384964880618764,-0.5538183929921936,-0.4326155836971243,-0.615936268994135
-1.5210014440313129,0.03384964880618764,-0.4671441756089157,-0.4325962271730388,-0.615936268994135
-1.5606327434292944,-1.6339377178256167,-0.2752690432414986,-0.4324730331683417,-0.615936268994135
-1.5963249139404179,-1.6339377178256167,-0.5758791929471292,-0.4326159100806328,-0.615936268994135
-1.6216261341246272,0.03384964880618764,-0.48139067698891796,-0.43239243790158777,-0.615936268994135
-1.6516193390684173,0.03384964880618764,-0.4104677431698187,-0.43261989435388726,-0.615936268994135
-1.6806699728975036,-1.6339377178256167,-0.5752033680271224,-0.4324530188069831,-0.615936268994135
-1.7069326983830064,0.03384964880618764,-0.26264698953251164,-0.4324466958910875,-0.615936268994135
-1.7192543439875598,-1.6339377178256167,-0.4002760266245667,-0.4324736574727831,-0.615936268994135
-1.725764822626154,-1.6339377178256167,-0.6179283473085229,-0.4325576306460168,-0.615936268994135
2.145676814940617,2.158152424464694,2.269054531609822,2.146256259153568,1.9560229504254245
2.1532605890940513,0.03384964880618764,2.045558294762757,2.1462742330014666,1.9560229504254245
2.1744130237225776,2.158152424464694,2.2624053094352226,2.1464487798248664,1.9560229504254245
2.1890940274364863,0.03384964880618764,1.9100553179302662,2.1461997833819044,1.9560229504254245
2.217776151751768,0.03384964880618764,1.9804400892655534,2.1462395906176313,1.9560229504254245
2.27387376503303,2.158152424464694,2.0832125070923553,2.145718430853169,1.9560229504254245
2.3120628514360426,2.158152424464694,2.139291629993929,2.146218710354575,1.9560229504254245
2.34140627531989,2.158152424464694,2.1253348962218213,2.1460764607410967,1.9560229504254245
2.3593616491319533,2.158152424464694,2.121274702327279,2.1462396673901973,1.9560229504254245
2.3726625470270815,2.158152424464694,2.2659423750455274,2.1463726760114854,1.9560229504254245
2.3773453964462243,2.158152424464694,2.0776939654759548,2.1461714592765677,1.9560229504254245
5.058512670579232,4.051231178201828,2.4773006391306924,2.1462763515081464,1.9560229504254245
5.063845668357539,4.051231178201828,4.367678764128331,4.321982988126429,4.13424114072733
5.069433773679487,4.051231178201828,4.436078776689401,4.322071963609453,4.13424114072733
5.06961238686852,6.10465156351862,4.4487898410541895,4.3220505771155,4.13424114072733
5.062502610685058,4.051231178201828,4.263350558643453,4.322043425322461,4.13424114072733
5.055408141182506,2.158152424464694,4.202717581828996,4.321876955694416,4.13424114072733
5.057992806815202,4.051231178201828,4.217428339712298,4.322031909863406,4.13424114072733
5.065972034897523,6.10465156351862,4.425056324910792,4.322052488614758,4.13424114072733
5.067035290931531,4.051231178201828,4.457567447972668,4.321990974276497,4.13424114072733
5.063946359714827,4.051231178201828,4.3233207340014,4.322060800114785,4.13424114072733
5.055834152232595,2.158152424464694,4.2129144492156385,4.321995204140076,4.13424114072733
5.0559665318099265,4.051231178201828,4.270914625560317,4.322032381715384,4.13424114072733
5.0532328895098,4.051231178201828,4.2377868062714,4.321965914291991,4.13424114072733
6.6081111893668645,6.10465156351862,6.481013983943017,6.416350410147698,6.281980749437825
6.6013424949313,6.10465156351862,6.38243879894773,6.416118857595903,6.281980749437825
6.594371301025399,6.10465156351862,6.379785844972404,6.416101622286698,6.281980749437825
6.583869561957273,6.10465156351862,6.2824636235914255,6.415992324143249,6.281980749437825
6.575071054533506,8.689341259066316,6.512022741062548,6.41612474528362,6.281980749437825
6.552557786294931,6.10465156351862,6.340829885784832,6.416099568053261,6.281980749437825
6.531215930084034,6.10465156351862,6.289791857605417,6.416158111722107,6.281980749437825
6.516766728134903,6.10465156351862,6.359555108438638,6.416272551038021,6.281980749437825
6.502012434212487,8.689341259066316,6.457389489175773,6.416464847871136,6.281980749437825
6.488242914073767,6.10465156351862,6.439270470552776,6.4161572818155665,6.281980749437825
6.482212872136117,6.10465156351862,6.589292222864891,6.416134389855754,6.281980749437825
6.479201247353203,6.10465156351862,6.477068915134778,6.41622053979501,6.281980749437825
